F1,F2,F3,F4,F6,F7
9.716859,-0.09622419,0.2151246,-0.5704299,3.0255504,7.0415425
269.63788,1.499461,0.0081954,-21.46081,18.095596,-1167.3141
172.8827,-0.52441657,0.18362641,-16.981035,12.901808,-562.2047
641.2832,-3.9141235,-2.3527172,25.333157,30.434319,4114.6396
8.1738,-0.10074544,0.17369926,-0.62962395,2.965832,3.8253036
70.12815,-0.6820191,0.5485842,-11.685747,6.7660956,-123.578255
11.534389,-1.0740625,0.15191507,-5.399205,2.039641,-6.492496
264.86722,-0.7666787,-0.4928069,13.845942,17.332008,1056.532
13.56637,-0.031985164,0.27321553,-0.31088406,3.2760782,15.001225
56.780018,-0.33686495,-0.11332595,2.6727,6.1412344,115.704285
118.26619,-0.025844812,0.15537894,6.3979797,9.796169,320.95807
456.47107,-2.1739683,-1.408952,20.887894,24.97869,2430.2183
6.9217377,-0.12540925,0.25309598,-1.0718788,2.761608,0.4377488
15.030301,0.42909372,-0.17377377,-7.0555334,3.9042528,-15.769915
80.35393,-1.2569588,0.49662042,-11.833319,6.970923,-159.33673
79.09517,-0.64481485,-0.4578197,4.1694746,7.584229,177.48181
6.914132,-0.124782205,0.25542402,-1.080833,2.7588766,0.40060067
11.573537,-1.0663265,0.14846992,-5.4217873,2.0516207,-6.574669
6.927332,-0.11114538,0.28560686,-1.1629634,2.7372353,0.23435915
7.0991364,-0.10040009,0.21610725,-0.7531773,2.8502474,1.7242736
69.84781,-0.666026,0.55027604,-11.682062,6.760364,-122.602196
9.053717,-0.107290864,0.2051171,-0.615141,2.982393,5.6703553
263.47583,-0.7574433,-0.48630142,13.788484,17.271305,1047.5245
18.050621,0.5319334,-0.18929386,-7.409713,4.2591434,-21.644672
69.77767,-0.54449785,-0.3435533,3.553374,6.988844,150.96164
235.28404,1.2821208,0.002033472,-20.197115,17.20099,-910.3046
55.296764,0.016899824,0.08004403,-10.467958,6.6753306,-90.96674
776.0136,3.1364923,-1.5087223,-40.38461,31.221931,-4982.205
43.347393,-0.014389157,0.23615408,1.7383487,5.2459393,80.594635
61.473007,-0.4201131,-0.20511174,2.993276,6.4493613,128.222
154.30304,-1.1277093,0.45753503,-15.827951,11.161257,-476.24045
243.85577,1.4160838,0.08542645,-20.49727,17.427246,-973.07886
25.055265,0.45305145,-0.15897346,-7.97383,4.7503533,-34.68846
83.655716,-0.6939217,-0.5137615,4.471034,7.875649,190.46242
30.716787,0.3892951,-0.13446712,-8.429776,5.1473765,-45.231136
215.80148,0.8349048,-0.33393455,-19.542131,16.68123,-770.0446
33.497757,0.30062306,0.57398915,1.0329514,4.573221,56.213604
459.23108,-2.1972866,-1.4225564,20.969952,25.072979,2452.9714
80.77038,-0.6628469,-0.47836637,4.280246,7.6912766,182.24997
6.9208403,-0.12578106,0.25233424,-1.069977,2.7620847,0.44035447
776.8244,-5.3563356,-3.071142,27.5765,33.603657,5505.7144
12.68555,-0.046682954,0.25992393,-0.37027174,3.218754,13.179944
159.92686,-0.21310925,-0.02516079,8.657035,12.054268,508.16647
89.96876,-0.7618941,-0.59118915,4.8884726,8.279051,208.43112
213.68874,-0.48472178,-0.26287818,11.388926,14.818283,777.8332
77.633766,-0.6290766,-0.43989444,4.0728416,7.490846,173.32228
218.51926,0.89728844,-0.2870748,-19.633486,16.753729,-789.6105
29.738186,0.40031397,-0.13870203,-8.350968,5.078748,-43.408817
9.252833,-0.103967905,0.20812213,-0.6017159,2.9953516,6.082072
99.03555,-1.9426888,0.8191197,-12.654467,7.1639752,-231.4135
47.7049,-0.17184961,0.06832647,2.0519786,5.5447497,91.532486
81.32317,-0.66881263,-0.48515558,4.316799,7.7265997,183.82332
332.96835,1.7041867,-0.18150854,-23.827528,19.737253,-1644.4277
17.600863,0.53699803,-0.1912409,-7.3734922,4.227604,-20.80715
700.6288,-4.540815,-2.6664803,26.343834,31.845253,4719.353
11.114585,-1.0938631,0.13484442,-5.022621,2.0323732,-5.6836596
330.34244,-1.2063962,-0.79942155,16.504686,20.151484,1487.3038
7.5758915,-0.44916558,0.05734682,-1.6591053,2.669898,-0.929232
253.4464,-0.69315445,-0.4398315,13.362586,16.824177,984.39355
373.01138,-1.5130697,-1.0023882,18.11424,21.888186,1786.8818
18.14553,0.5308645,-0.18888354,-7.4173555,4.2657995,-21.82141
419.15897,-1.8717757,-1.2261372,19.689322,23.630924,2136.257
89.91458,-1.6078948,0.66166425,-12.253546,7.0697227,-196.22331
190.68611,-0.36788273,-0.1610502,10.223837,13.6387615,661.87396
129.31776,-1.9389957,0.82589173,-14.277376,8.820599,-360.6387
6.913378,-0.12477028,0.25553823,-1.0813876,2.7586958,0.39770484
229.68626,-0.56479824,-0.33346367,12.206204,15.644321,857.40704
7.041915,-0.10729444,0.22132695,-0.8167335,2.8316584,1.4222509
97.89859,-1.9009522,0.79948926,-12.604494,7.1522317,-227.02692
6.926462,-0.12542224,0.2525245,-1.0688125,2.7626305,0.454929
361.14886,-1.4247848,-0.9454863,17.685276,21.420496,1700.7617
6.9625416,-0.115398765,0.26193893,-1.0639617,2.7648065,0.56320655
177.76436,-0.3659042,0.111650705,-17.283953,13.35914,-584.79114
100.391624,-0.2224127,-0.046906114,5.443475,8.838196,244.31883
130.11526,-0.0767678,0.10440898,7.0548906,10.45019,371.9991
178.34718,-0.3061726,-0.10658562,9.59306,13.001299,600.56116
6.9275618,-0.114872694,0.2769177,-1.1380951,2.7439618,0.29358518
71.15478,-0.55933154,-0.3604436,3.6444333,7.0768414,154.88126
23.879547,0.4662913,-0.16406298,-7.8791428,4.667905,-32.49908
9.521082,-0.09949136,0.21217012,-0.5836297,3.0128093,6.6367335
7.229364,-0.087470055,0.22909534,-0.74609923,2.8573775,2.0195298
119.79339,-2.248259,0.9663069,-13.686296,7.928347,-316.57138
7.058305,-0.105068445,0.21548605,-0.7756313,2.8428555,1.57343
33.274612,0.3604884,-0.12339473,-8.635772,5.3267455,-49.994217
9.20422,-0.104779124,0.20738864,-0.6049936,2.992188,5.981554
7.179599,-0.09549296,0.22097385,-0.7483163,2.8550382,1.8992566
54.95073,0.032269597,0.065568686,-10.433048,6.67456,-90.32673
11.587993,-1.06347,0.14719737,-5.430125,2.0560448,-6.6050115
75.24993,-0.6034161,-0.4106648,3.9152167,7.3385205,166.53722
77.22032,-0.6246315,-0.43483186,4.0455055,7.464429,172.14548
105.82389,0.029684424,0.20923388,5.720893,9.119808,265.41428
16.6772,0.019926667,0.32015824,-0.10114217,3.4785328,21.433525
209.47884,-0.46378744,-0.24430156,11.17302,14.60022,757.02014
31.226513,0.26272118,0.53971505,0.879817,4.425408,51.517323
48.130024,-0.18342626,0.05585313,2.0818226,5.5733013,92.63192
102.81946,-2.0815778,0.88443875,-12.82078,7.2030854,-246.01244
68.12235,-0.5266788,-0.323251,3.4439204,6.88307,146.2501
7.3108916,-0.086215496,0.2302171,-0.7405856,2.8626966,2.18785
60.136494,-0.39640486,-0.1789726,2.9019792,6.3616104,124.6571
221.59314,-0.5243683,-0.29776883,11.79222,15.226002,817.23047
318.65018,-1.1264471,-0.74444485,16.03858,19.655092,1409.0503
6.911565,-0.123335004,0.25908124,-1.0920507,2.7557411,0.36870348
193.12987,-0.38020277,-0.17187107,10.34831,13.764641,674.08655
277.57468,-0.8502513,-0.55201507,14.372547,17.887875,1138.5144
267.5916,1.4928237,0.014343977,-21.384327,18.042515,-1151.8982
13.008239,-0.49770057,0.015879512,-6.1229334,2.769628,-10.266846
65.63088,-0.49386668,-0.28643227,3.2772982,6.7223554,139.31242
7.4556465,-0.422961,0.061318398,-1.5564603,2.688201,-0.7879271
115.33357,-2.3930721,1.0320609,-13.409533,7.5105386,-295.93674
307.44745,-1.0502337,-0.69185233,15.590158,19.177994,1334.3525
7.0146604,-0.11118674,0.23015928,-0.88163865,2.813941,1.1799291
45.500122,-0.09217942,0.15324128,1.8932908,5.3935604,85.99823
6.9804206,-0.2552215,0.14155555,-1.1548574,2.7540784,-0.057445645
62.469654,-0.437791,-0.22460628,3.0613563,6.5147986,130.88039
6.9414835,-0.12278116,0.25635374,-1.0739228,2.7618303,0.4757192
69.97169,-0.54658663,-0.34593105,3.5662034,7.0012403,151.51384
448.50702,-2.108615,-1.36976,20.636805,24.694899,2366.7466
97.96532,-0.33998013,-0.16534865,5.312627,8.70672,236.04115
10.774857,-0.078569055,0.23108983,-0.4990964,3.0944057,9.2291765
67.21884,-0.51695275,-0.31217337,3.3841765,6.825335,143.67845
28.116716,0.41857445,-0.14572155,-8.220382,4.965041,-40.389378
39.663483,0.118730664,0.37803602,1.4732015,4.9933214,71.3476
8.046031,-0.09711063,0.1668433,-0.62605643,2.9685743,3.5541492
156.44331,-1.0582136,0.42598748,-15.960779,11.361761,-486.143
39.913933,0.10968387,0.36839104,1.4912274,5.010496,71.97627
24.731142,0.15432751,0.44169545,0.44187927,4.0026865,38.086758
228.5138,-0.5587963,-0.3282652,12.1470785,15.584415,851.456
6.933054,-0.11965001,0.26518583,-1.1029447,2.7536821,0.38816822
31.149727,0.2614404,0.5385573,0.8746395,4.4204106,51.35855
196.16792,-0.39488173,-0.18518078,10.506666,13.924088,688.71643
36.419216,0.2359693,0.5029925,1.2396963,4.7708507,63.204136
7.629159,-0.4607737,0.05558753,-1.7045758,2.6617901,-0.99182856
133.25076,-0.09023845,0.090909004,7.228733,10.623268,385.50406
8.801118,-0.11150575,0.20130575,-0.632172,2.9659538,5.1480546
330.9419,-1.2105452,-0.8022404,16.528568,20.17692,1491.3197
11.595305,-1.0620252,0.14655387,-5.4343433,2.0582824,-6.62036
142.10362,-0.12957013,0.052616358,7.711546,11.105373,424.86194
6.92734,-0.123183966,0.2576264,-1.0831062,2.7588058,0.42301238
6.9325523,-0.124681115,0.25355005,-1.0698898,2.76259,0.46519387
12.812947,-0.044558406,0.26184535,-0.36168206,3.2270453,13.443362
34.305584,0.3488785,-0.11893225,-8.7188015,5.3990436,-51.91405
79.57737,-0.6500107,-0.46373916,4.2013607,7.615043,178.85431
40.77528,0.2760216,-0.090926886,-9.239838,5.852741,-63.961685
34.960037,0.34150898,-0.116099596,-8.771507,5.4449396,-53.132755
505.36084,2.2615097,-0.69791126,-30.270077,24.20601,-2943.184
11.132818,-1.0955468,0.13776147,-5.0443926,2.0278072,-5.7158775
6.920439,-0.12627304,0.25123668,-1.0669668,2.7628813,0.44662094
103.41485,0.038729787,0.21938741,5.579301,8.980267,256.26755
478.41922,-2.3599339,-1.5177858,21.542557,25.730276,2610.8481
165.22722,-0.7729956,0.29648805,-16.505907,12.184641,-526.78436
291.25427,-0.941656,-0.6160557,14.931381,18.479685,1228.0028
121.40918,-0.038038373,0.14207137,6.5802193,9.976189,333.2725
17.139881,0.027647614,0.32714105,-0.069947004,3.508644,22.390219
1408.4657,-13.262117,-6.604396,30.758,42.423794,13102.062
42.242886,0.25949347,-0.08457303,-9.358034,5.9556565,-66.6946
38.78401,0.15051138,0.41190958,1.4099021,4.9330134,69.140045
106.57505,0.025468946,0.20584977,5.756443,9.156284,269.5831
7.046196,-0.10669863,0.21986699,-0.8062546,2.8345156,1.4610618
157.96709,-0.20346057,-0.016525984,8.555899,11.952242,498.57385
292.536,-0.95031035,-0.6220553,14.983276,18.534758,1236.4584
6.930175,-0.111629605,0.28415596,-1.1579589,2.738704,0.2521609
75.33746,-0.9792119,0.5171864,-11.754419,6.87258,-141.71503
6.930294,-0.11474872,0.27689314,-1.1371946,2.7443175,0.3014599
7.8618727,-0.09187138,0.15696192,-0.6209145,2.972527,3.1633248
6.935213,-0.117435455,0.2700857,-1.1162726,2.750171,0.36122715
12.044622,-0.939366,0.10625863,-5.6785,2.2289214,-7.6443467
11.407011,-0.068019986,0.24062943,-0.45647454,3.1355464,10.536291
40.99341,0.27356398,-0.08998346,-9.2574005,5.8680367,-64.36787
6.9675283,-0.23084438,0.1636715,-1.145218,2.7538707,0.015518069
470.7944,-2.2941952,-1.4797575,21.321936,25.474754,2547.0518
42.109066,0.03035903,0.2838478,1.6492214,5.161024,77.48632
40.472164,0.08950901,0.3468907,1.5314054,5.0487757,73.377495
55.011154,-0.30548966,-0.07872772,2.5518696,6.025096,110.98616
67.468025,-0.53025496,0.5646198,-11.650694,6.711722,-114.316765
163.00899,-0.2276591,-0.03862548,8.81991,12.217844,522.6683
6.9106636,-0.122570634,0.26096106,-1.0976893,2.754181,0.35348737
11.852564,-1.0111879,0.12391305,-5.582735,2.137009,-7.16035
7.1136546,-0.09883225,0.21768463,-0.75240815,2.8510265,1.7574953
67.277824,-0.5194056,0.5657642,-11.64818,6.7078347,-113.65455
17.456232,0.03292811,0.33191562,-0.04861772,3.529232,23.044342
11.153758,-1.0974804,0.14111114,-5.0693936,2.022564,-5.752875
265.14813,-0.7684411,-0.4941311,13.858209,17.344805,1058.249
74.25515,-0.91746724,0.5237105,-11.740152,6.8504567,-137.94687
34.631107,0.30058265,0.5718571,1.1109979,4.6482334,58.715775
6.9915876,-0.11443758,0.23784006,-0.9373808,2.7987337,0.9726919
7.809305,-0.50086915,0.04835093,-1.8560855,2.6350243,-1.1995813
153.28578,-0.1819439,0.0038182735,8.305103,11.701,477.07098
11.323401,-1.1131455,0.16825116,-5.271948,1.9800836,-6.0526204
145.31477,-0.14419949,0.03867185,7.8844995,11.278465,439.4713
37.364307,0.31443274,-0.10569048,-8.9651375,5.6135387,-57.60989
219.17403,-0.5114162,-0.2869506,11.673825,15.105335,804.403
39.19427,0.29382467,-0.09777045,-9.112511,5.741868,-61.017582
27.994469,0.20878613,0.4909413,0.66190255,4.215065,44.83438
16.928297,0.024118066,0.32394862,-0.08421266,3.494874,21.952724
128.43002,-0.06927836,0.111686945,6.9629993,10.358429,364.5045
15.284287,0.5455065,-0.19759536,-7.172676,4.04677,-16.461145
22.2966,0.11370289,0.40495896,0.27773464,3.8442454,33.05283
27.700455,0.20388043,0.48650575,0.64207935,4.1959305,44.226448
454.89102,-2.1606174,-1.4010975,20.839933,24.92391,2417.3386
131.09698,-1.8812243,0.7996619,-14.387789,8.987284,-368.8708
171.2312,-0.26858604,-0.0748831,9.241612,12.643751,563.3142
7.437257,-0.41895342,0.061925888,-1.5407629,2.6909997,-0.7663176
11.695498,-1.0422255,0.1377362,-5.492137,2.0889437,-6.8306684
41.72791,0.04413271,0.29852474,1.6217878,5.1348867,76.52956
48.142895,-0.18365729,0.055600047,2.0827024,5.5741467,92.666245
208.49135,-0.45854747,-0.23989081,11.124182,14.550552,751.861
6.926471,-0.12449062,0.2546891,-1.0749872,2.760963,0.44036353
9.525133,-0.099423885,0.21223116,-0.5833566,3.013073,6.6451106
111.34743,0.0051196814,0.18534458,6.0219336,9.4204445,290.0013
6.9295573,-0.11207914,0.2831818,-1.1553665,2.7393787,0.25698483
19.174183,0.061596036,0.35783935,0.067211986,3.641037,26.596571
162.69492,-0.2268939,-0.037371635,8.799044,12.197685,521.8441
273.04172,-0.8204762,-0.5308883,14.18433,17.689291,1109.3247
6.9770803,-0.11659706,0.24213684,-0.97034705,2.7897177,0.84787524
115.18852,-0.011793256,0.16875863,6.2324057,9.63043,306.92657
394.01456,-1.6733183,-1.1037543,18.849407,22.696323,1943.091
6.9656544,-0.118294954,0.2455355,-0.99636924,2.7826016,0.7494153
446.25504,-2.0900936,-1.3587766,20.566591,24.615286,2348.6792
68.38168,-0.5294758,-0.32643628,3.4610684,6.899641,146.98825
192.05281,-0.37452924,-0.16705334,10.294836,13.710295,668.49194
239.25444,-0.61550915,-0.37616467,12.67807,16.124516,907.59564
114.77957,-0.0095460415,0.1705898,6.2127657,9.610336,304.70062
7.6152444,-0.0848552,0.14372826,-0.6140284,2.9778202,2.6399245
6.923803,-0.12886465,0.24482846,-1.0476558,2.7682357,0.49931228
249.48586,1.4343071,0.0685662,-20.707645,17.573204,-1015.4944
17.35511,0.53976595,-0.19230461,-7.3536997,4.21037,-20.349522
7.042017,-0.10736692,0.22089148,-0.8149171,2.8321369,1.4273039
18.557219,0.5262281,-0.18710089,-7.450512,4.294669,-22.58804
507.6826,-2.6196494,-1.664748,22.343887,26.673872,2862.6348
6.9704113,-0.1175468,0.24431038,-0.9862763,2.78537,0.7884563
6.927762,-0.113200545,0.2807808,-1.1490592,2.7410088,0.268108
7.004483,-0.1127069,0.23314977,-0.9046724,2.8076406,1.0926121
95.389435,-0.5843121,-0.4143355,5.1983213,8.586739,226.11223
191.36665,-0.3712392,-0.16407168,10.259231,13.6744175,665.1636
8.006713,-0.09599197,0.164734,-0.62495875,2.969418,3.4707074
76.80911,-0.6202074,-0.4297881,4.0183153,7.4381523,170.97508
55.734917,-0.31832695,-0.09288597,2.6013093,6.0726156,112.916664
107.7036,-2.260859,0.96875405,-13.035456,7.253552,-264.85623
529.36017,-2.8202686,-1.7749212,22.886383,27.331024,3056.9812
25.028036,0.15928185,0.4461758,0.4618969,4.0220084,38.70065
7.6539345,-0.089365125,0.17398143,-0.65283644,2.9429946,2.774859
15.083627,-0.0066655874,0.29611135,-0.20858586,3.3748221,18.138477
6.937549,-0.11600077,0.27324736,-1.1247888,2.7479727,0.3458203
765.40686,-5.232732,-3.0102847,27.400373,33.347202,5386.5654
9.334694,-0.10260153,0.20935786,-0.59619665,3.000679,6.2513375
6.9925957,-0.11437738,0.23712754,-0.9334724,2.7997842,0.98562706
145.28859,-1.4204108,0.59043336,-15.268518,10.316778,-434.5325
181.93944,-0.32310057,-0.12228298,9.7830305,13.192064,617.44214
477.74512,-2.35393,-1.51437,21.524227,25.708652,2605.0269
47.106644,0.20472026,-0.06352162,-9.749727,6.2967353,-75.7517
7.9543962,-0.5321095,0.044140935,-1.9809667,2.6126435,-1.3718691
98.17369,-0.3418007,-0.16746509,5.3263197,8.719965,236.63821
155.20479,-0.1897384,-0.004373193,8.414223,11.809156,484.9191
24.058367,0.14310181,0.4315455,0.39651835,3.958902,36.695656
265.5866,-0.77156794,-0.4962077,13.874814,17.362707,1061.3175
61.45975,-0.41986966,-0.20484805,2.992369,6.44849,128.18666
7.719846,-0.48053694,0.05259204,-1.781989,2.6479864,-1.0983984
328.38412,-1.1933228,-0.7902658,16.424967,20.066992,1474.4508
64.642075,-0.47632563,-0.26709127,3.2097523,6.6574326,136.67493
220.4836,-0.51832163,-0.29278255,11.738566,15.171188,811.24756
93.29749,-0.7051183,-0.5364957,5.089507,8.476568,218.78966
6.923665,-0.12247145,0.2597028,-1.0901488,2.7567523,0.3986473
7.1511335,-0.35659957,0.07137656,-1.2965188,2.7345512,-0.43008226
9.219117,-0.10453081,0.20761323,-0.6039891,2.9931574,6.0123563
139.60117,-0.11868954,0.063411474,7.573595,10.967888,413.96255
153.65172,-0.18251753,0.0024102926,8.331445,11.726149,477.72015
6.9332085,-0.12176776,0.26024616,-1.0888003,2.757509,0.4219054
189.10753,0.0024100542,-0.055576086,-17.987917,14.421785,-637.2737
46.87739,0.20730114,-0.06451297,-9.731268,6.280657,-75.32479
18.84581,0.52297795,-0.18585265,-7.473751,4.314908,-23.125446
261.63757,-0.7454814,-0.47775245,13.71158,17.1903,1035.7758
9.303929,-0.82482564,0.0016903877,-3.136716,2.4061477,-2.9642725
459.6633,2.113776,-0.56103516,-28.562313,23.021479,-2598.9111
287.71857,1.5578829,-0.045947433,-22.136526,18.564253,-1303.5284
30.992588,0.25881684,0.53618455,0.86404514,4.410184,51.03363
94.62043,-1.7806257,0.7428963,-12.460379,7.1183553,-214.37924
6.9210634,-0.12548363,0.25300026,-1.0718102,2.7615986,0.4364928
138.78534,-0.11519289,0.06690574,7.528411,10.922895,410.4414
6.952181,-0.12112725,0.24889278,-1.0279198,2.7740574,0.62852323
191.27348,-0.37015998,-0.16355789,10.257991,13.672482,664.1608
128.99005,-0.07141781,0.10932803,6.995656,10.390658,366.6701
10.969468,-1.0476164,0.16210997,-4.9383745,2.0430284,-5.582028
22.459597,0.116423726,0.40741944,0.28872418,3.8548532,33.38986
16.320879,0.5514126,-0.19678187,-7.2704067,4.137843,-18.423613
11.440495,-0.067460656,0.24113512,-0.4542172,3.1377254,10.605527
59.801586,-0.39046276,-0.17241931,2.879101,6.3396206,123.7638
9.099223,-0.78113925,0.0070313215,-2.959468,2.4380288,-2.7193594
10.9642105,-1.0799776,0.110787034,-4.843075,2.0700285,-5.4179606
60.951782,-0.23430741,0.3166101,-11.038408,6.6878877,-101.426094
92.325676,-0.7872654,-0.62008834,5.0443163,8.429657,215.13956
13.213589,-0.037872434,0.26789165,-0.33466953,3.2531195,14.271773
7.1876945,-0.09111965,0.22543931,-0.7484412,2.855035,1.9262336
217.83157,-0.5050361,-0.28108978,11.603216,15.034363,798.0355
68.91965,-0.61307013,0.55586886,-11.669828,6.7413955,-119.37075
485.34973,-2.4198632,-1.5523932,21.742111,25.961739,2668.9844
121.01351,-0.03680539,0.14370477,6.5553713,9.951969,332.01373
7.587121,-0.45161283,0.05697596,-1.6686914,2.6681888,-0.94242865
54.848824,-0.30261147,-0.075556874,2.5407815,6.014438,110.55316
208.77824,0.6411344,-0.345577,-19.208696,16.264555,-728.2861
129.50577,-0.075151324,0.10686755,7.014944,10.411512,370.31644
84.50711,-0.70309126,-0.52420163,4.5273304,7.930053,192.88573
134.2339,-0.09487426,0.08660817,7.280759,10.675503,390.11917
52.9924,-0.26968014,-0.039247274,2.4139693,5.892551,105.60148
7.391284,-0.4089347,0.063444376,-1.5015187,2.6979976,-0.7122927
6.9193,-0.12540257,0.2533903,-1.0734589,2.7610807,0.42889047
102.10697,-2.0554252,0.87213445,-12.7894535,7.195725,-243.26355
82.23708,-1.3260826,0.5291302,-11.916098,6.9903836,-166.60223
150.96074,-0.16943479,0.01424098,8.191541,11.585213,464.7065
70.65109,-0.71185243,0.5454323,-11.692648,6.7767863,-125.39893
224.01785,-0.53643227,-0.30848432,11.916804,15.351784,829.1831
15.254747,0.5319674,-0.1948247,-7.159053,4.0301948,-16.38075
7.2448263,-0.085271835,0.23131692,-0.7453638,2.8581412,2.0561876
9.489793,-0.100013375,0.21169817,-0.5857394,3.010773,6.5720363
152.66162,-0.17729008,0.0068315268,8.282474,11.676342,472.5483
119.602104,-0.031224012,0.14968932,6.474333,9.871782,326.36182
17.986183,0.041771054,0.33991265,-0.012886643,3.5637217,24.140131
253.77249,1.4481465,0.055740237,-20.867916,17.684284,-1047.7887
117.168884,-0.019495606,0.16036117,6.347171,9.743807,314.6954
7.763733,-0.4901011,0.051142335,-1.8194526,2.6413064,-1.1499723
6.926463,-0.10889828,0.29092908,-1.1784164,2.7330256,0.19603014
17.99909,0.53251374,-0.18951762,-7.4055614,4.2555304,-21.548716
114.58194,-0.008743763,0.17143083,6.201578,9.599241,303.88486
7.144026,-0.09569132,0.22084236,-0.75077724,2.8526738,1.8266567
11.895942,-1.002616,0.12009525,-5.6077566,2.1502836,-7.2514
33.532356,0.30120003,0.5745108,1.0352838,4.5754733,56.285145
139.05528,-1.6228112,0.68233705,-14.881693,9.7328205,-405.69217
78.57043,-1.1636604,0.49770284,-11.797037,6.938658,-152.97095
252.03429,-0.6843394,-0.43329382,13.300966,16.759876,975.75696
85.388306,-1.4417554,0.58353066,-12.054609,7.022941,-178.76018
12.14495,-0.055705667,0.251765,-0.40672052,3.1835718,12.062135
54.57308,0.04904449,0.049770117,-10.394955,6.673721,-89.628235
177.04878,-0.3891393,0.122196436,-17.239534,13.292109,-581.4803
49.397495,0.17892253,-0.053603888,-9.934227,6.4573836,-80.01765
145.4039,-0.14494598,0.03822732,7.887272,11.2816105,440.1876
56.383663,-0.03138578,0.12551188,-10.577595,6.6777406,-92.97704
445.75174,-2.0858717,-1.3562794,20.551342,24.597857,2344.5737
257.69196,-0.7200128,-0.45947528,13.545207,17.015364,1010.76
120.579025,-2.2227483,0.9547274,-13.735056,8.001944,-320.20633
218.0482,0.88648665,-0.29518867,-19.617647,16.741179,-786.21906
107.214645,-2.2429123,0.9603083,-13.013956,7.248505,-262.96982
14.157567,0.029083014,-0.09191811,-6.653018,3.4145412,-13.394754
9.499329,-0.09985471,0.21184182,-0.5850965,3.0113935,6.5917535
428.54984,-1.9464151,-1.2719057,19.999182,23.976841,2208.9856
20.713959,0.08729088,0.38107514,0.17102826,3.7412465,29.780382
13.43443,-0.30236006,-0.024093628,-6.319498,3.008773,-11.426728
186.9276,-0.3483944,-0.1443733,10.036034,13.448132,642.53424
19.376286,0.5170039,-0.18355584,-7.516474,4.352108,-24.113277
54.83214,-0.30231845,-0.07523191,2.5396416,6.013343,110.50865
11.925521,-0.059366584,0.24845457,-0.4215151,3.1692913,11.608422
14.866953,0.35422444,-0.15845251,-6.980196,3.812594,-15.32536
33.37549,0.35935318,-0.12295818,-8.643894,5.333821,-50.182068
451.39243,-2.1319537,-1.3839293,20.72999,24.799534,2389.4036
186.11064,-0.09489763,-0.011394262,-17.801943,14.141031,-623.4077
6.9208736,-0.12572002,0.2524724,-1.0703619,2.7619822,0.43951523
120.09691,-2.2384067,0.9618304,-13.705126,7.956778,-317.9757
78.61488,-1.1661953,0.49743485,-11.797625,6.939568,-153.12572
82.465996,-0.6811079,-0.4991629,4.3923645,7.799626,187.07616
39.550236,0.2898165,-0.096229315,-9.14118,5.766831,-61.68045
56.871227,-0.33848286,-0.11510742,2.6789296,6.1472225,115.94757
112.91133,-0.0014070272,0.1786437,6.1099224,9.507816,296.54144
77.7332,-1.1158923,0.5027516,-11.786009,6.9215455,-150.05606
49.0575,0.18274951,-0.055075884,-9.906841,6.4335394,-79.38451
264.54227,-0.7645854,-0.4913168,13.83213,17.317513,1054.4883
11.254012,-1.106738,0.15715027,-5.1890974,1.9974592,-5.9300165
35.427147,0.33624876,-0.11407757,-8.809126,5.477695,-54.002586
21.439987,0.09940827,0.39203286,0.21997929,3.7884965,31.281607
7.5847445,-0.45109475,0.05705428,-1.6666625,2.6685505,-0.9396355
247.03554,-0.6545757,-0.4105153,13.074778,16.52563,946.4242
10.28807,-0.086692214,0.22374439,-0.5319171,3.062725,8.222641
184.78864,-0.13782966,0.008091211,-17.719866,14.017187,-617.291
8.333487,-0.10528815,0.18226767,-0.6340825,2.9624047,4.164193
11.416315,-1.0973953,0.16230643,-5.3310986,2.0035079,-6.2446585
42.947628,0.25155663,-0.08152318,-9.414785,6.005078,-68.00694
545.7429,-2.9748797,-1.8586416,23.278187,27.812801,3206.6409
104.27336,-2.1349444,0.90953565,-12.884676,7.2181096,-251.62183
6.9295917,-0.1116308,0.28421998,-1.158319,2.7385826,0.25008345
6.911395,-0.12319076,0.25943613,-1.0931151,2.7554464,0.36583126
13.355941,-0.33833444,-0.016732454,-6.2832975,2.9647317,-11.21312
7.599823,-0.45438075,0.056556344,-1.6795337,2.6662555,-0.95735466
11.388114,-1.1029679,0.16478837,-5.3148317,1.9948777,-6.185464
6.921217,-0.11745858,0.27163386,-1.1249427,2.7472534,0.31130886
76.00788,-1.0174626,0.5131495,-11.763266,6.8862786,-144.04916
162.3952,-0.22440231,-0.03588116,8.789767,12.187147,519.4291
42.502193,0.016150117,0.26870418,1.6775162,5.1879816,78.4731
231.99962,1.2067024,-0.054599524,-20.086733,17.113348,-886.65875
11.6862335,-0.06335986,0.24484348,-0.4376486,3.1537185,11.113645
90.13461,-0.7636701,-0.59321165,4.899437,8.289649,208.90318
256.85684,-0.71469605,-0.45555663,13.50931,16.977776,1005.5692
17.349152,0.0311414,0.33029962,-0.055837393,3.5222633,22.822933
74.54462,-0.5958177,-0.40201473,3.8685787,7.2934504,164.5297
10.130267,-0.93540704,0.0812099,-4.030463,2.2260263,-4.262825
215.44998,-0.49391818,-0.27072453,11.476769,14.907478,786.9215
10.97521,-1.0751647,0.121504545,-4.8720045,2.0627167,-5.464861
197.04562,0.2601658,-0.17260337,-18.480577,15.165422,-674.0015
207.59502,0.6027156,-0.32814384,-19.135225,16.153719,-722.81146
