E1,E2,E3
0.0,0.0,413.8822
368.254,20.183403,0.0
0.64566183,0.0,0.0
1.0756253,1.219902,0.0
0.0,0.0,10.834982
355.9628,17.996489,0.0
2.5640216,1.5228293,0.0
0.0,0.0,2.0837746
70.5704,0.0,0.0
0.0,0.0,168.50766
0.0,0.0,71.49763
1115.4473,194.79102,0.0
0.0,0.0,81.332726
15.647397,0.0,0.0
0.0,0.0,44.582962
0.0,0.0,236.6617
0.0,0.0,39.830425
510.59506,48.715836,0.0
0.0,0.0,46.232376
2646.4292,706.24396,0.0
1154.7303,206.63611,0.0
0.0,0.0,135.36435
0.0,0.0,315.50708
0.0,0.0,113.347206
0.0,0.0,6.231423
8.853426,0.0,0.0
2495.1538,652.10034,0.0
37.652668,0.0,0.0
0.0,0.0,4.9076586
739.3518,101.73751,0.0
0.0,0.0,12.106779
134.19815,0.0,0.0
15.083906,0.0,0.0
0.0,0.0,7.5300183
0.0,0.0,25.034603
2696.4368,724.22736,0.0
0.0,0.0,252.91718
1.1044754,0.24808346,0.0
0.0,0.0,134.49951
0.0,0.0,71.55747
223.62758,0.0,0.0
0.0,0.0,30.73679
140.59291,0.0,0.0
347.62994,16.35905,0.0
0.0,0.0,70.370705
0.0,0.0,39.516445
1203.7643,221.81525,0.0
0.0,0.0,0.6499193
0.0,0.0,26.929245
39.51712,0.0,0.0
0.6858196,0.0,0.0
1082.4791,185.31622,0.0
10.878917,0.0,0.0
0.0,0.0,250.54572
5.8589687,0.0,0.0
0.0,0.0,1.0130467
0.0,0.0,33.874172
3606.4624,1066.9238,0.0
0.0,0.0,109.03297
1.1654423,1.2162356,0.0
0.8824991,0.0,0.0
0.0,0.0,4.7639785
0.6824367,0.0,0.0
0.0,0.0,0.9500897
1.0396501,0.6335974,0.0
0.0,0.0,68.04838
600.3172,68.20028,0.0
96.62254,0.0,0.0
0.0,0.0,353.17654
14.469413,0.0,0.0
249.00533,0.0,0.0
1148.9055,204.87273,0.0
29.011826,0.0,0.0
197.41336,0.0,0.0
0.17088619,0.0,0.47377682
902.37506,141.51266,0.0
0.012674481,0.0,0.20604396
0.0,0.0,272.53268
0.0,0.0,291.45654
2.6771348,1.5570729,0.0
194.72401,0.0,0.0
0.0,0.0,257.7823
25.298004,0.0,0.0
16.808432,0.0,0.0
150.2808,0.0,0.0
12.755593,0.0,0.0
0.0,0.0,217.16873
0.0,0.0,48.594746
0.0,0.0,168.04982
0.0,0.0,8.164182
0.87063634,0.0,0.0
0.0,0.0,171.10605
0.0,0.0,36.858456
0.0,0.0,524.1051
28.87317,0.0,0.0
1.2297467,0.610331,0.0
0.0,0.0,3.6166773
0.0,0.0,303.92444
0.0,0.0,370.4358
455.1176,37.314827,0.0
2386.6575,613.6045,0.0
8.874041,0.0,0.0
0.0,0.0,1.4254556
30.40612,0.0,0.0
7.864987,0.0,0.0
0.8721726,0.0,1.066747
0.68671244,0.0,0.0
491.06418,44.648693,0.0
1.2347908,1.3944988,0.0
185.13538,0.0,0.0
0.0,0.0,212.89798
53.405136,0.0,0.0
1036.3695,173.82742,0.0
4032.4282,1232.6926,0.0
0.0,0.0,42.201584
7.893618,0.0,0.0
26.237352,0.0,0.0
0.0,0.0,44.263622
0.0,0.0,11.585585
2.3332968,1.4395592,0.0
0.42739287,0.0,0.8190217
659.1231,82.20497,0.0
2072.7744,503.7289,0.0
1140.0233,202.2037,0.0
1296.9043,250.89113,0.0
1.1136051,0.66949064,0.0
0.54686797,0.0,0.9354265
0.0,0.0,13.456724
85.37751,0.0,0.0
2830.3635,772.7571,0.0
0.0,0.0,0.17788911
855.4643,129.8347,0.0
0.0,0.0,71.592674
0.0,0.0,7.3990254
8087.7954,2891.0623,0.0
207.15854,0.0,0.0
693.6775,90.79211,0.0
1.2502321,1.1219769,0.0
0.0,0.0,39.487812
331.70654,13.081049,0.0
0.0,0.0,88.078896
295.1378,6.6187887,0.0
0.0,0.0,70.82592
229.79724,0.0,0.0
226.13011,0.0,0.0
226.25908,0.0,0.0
1.1773093,1.0233895,0.0
4.494584,0.0,0.0
1.1784588,1.200589,0.0
1003.40967,165.63957,0.0
44.365376,0.0,0.0
214.6969,0.0,0.0
52.7277,0.0,0.0
22.639915,0.0,0.0
2241.1614,562.3833,0.0
0.0,0.0,125.55599
0.0,0.0,656.4761
5.286463,0.0,0.0
0.0,0.0,21.021896
6418.4243,2197.3113,0.0
487.37604,43.799706,0.0
1180.9598,214.71042,0.0
344.08185,15.458824,0.0
414.41177,29.359625,0.0
1.2741917,1.2770182,0.0
29.617226,0.0,0.0
16.402996,0.0,0.0
492.61093,45.562187,0.0
382.07312,23.233973,0.0
147.36823,0.0,0.0
0.0,0.0,193.74895
0.29444697,0.0,0.0
0.0,0.0,13.290249
127.22511,0.0,0.0
229.07825,0.0,0.0
1016.0973,168.39311,0.0
0.0,0.0,20.135456
1.0720825,0.6767564,0.0
913.93585,144.04465,0.0
0.0,0.0,214.8307
0.0,0.0,17.81932
1.8375032,1.1908318,0.0
275.31857,2.991737,0.0
22.79238,0.0,0.0
6.6913853,0.0,0.0
1.0721378,1.3312804,0.0
1293.9065,250.01213,0.0
0.0,0.0,93.03592
2.3243105,1.4343815,0.0
0.0,0.0,135.61772
44.296066,0.0,0.0
6.538887,0.0,0.0
125.98811,0.0,0.0
53.476482,0.0,0.0
632.32416,75.70046,0.0
0.452907,0.0,0.67190504
0.0,0.0,56.776432
8.780352,0.0,0.0
0.59864104,0.0,0.8381474
1.2584748,1.080012,0.0
65.47768,0.0,0.0
124.79251,0.0,0.0
364.2958,19.800093,0.0
60.645596,0.0,0.0
15.804779,0.0,0.0
336.03235,14.184473,0.0
8.886657,0.0,0.0
0.0,0.0,215.39436
88.94429,0.0,0.0
0.0,0.0,140.7627
0.0,0.0,539.66437
1.3234597,1.1457598,0.0
1329.148,261.158,0.0
0.0,0.0,8.7231655
180.4369,0.0,0.0
6757.6753,2337.558,0.0
0.0,0.0,226.00931
36.599667,0.0,0.0
2.2703102,1.4128457,0.0
2.5735846,1.5303082,0.0
1234.8607,231.46652,0.0
51.729454,0.0,0.0
1.1444016,1.4189931,0.0
1.7839772,1.1574281,0.0
0.0,0.0,12.381855
34.71152,0.0,0.0
190.03627,0.0,0.0
90.24437,0.0,0.0
306.77655,8.552318,0.0
44.552353,0.0,0.0
81.29419,0.0,0.0
0.0,0.0,2.4142604
1.1733017,1.4509934,0.0
34.099396,0.0,0.0
0.0,0.0,13.0097885
106.22181,0.0,0.0
2.6172574,1.5404445,0.0
48.437714,0.0,0.0
0.0,0.0,98.35597
0.23031083,0.0,0.8509307
36.32323,0.0,0.0
0.0,0.0,25.468246
79.36633,0.0,0.0
1995.2437,477.19397,0.0
1767.9792,401.35696,0.0
1058.8568,179.0813,0.0
89.160576,0.0,0.0
7.9482975,0.0,0.0
331.38776,13.200221,0.0
2612.1394,693.9918,0.0
76.91583,0.0,0.0
505.41492,47.288425,0.0
40.171177,0.0,0.0
0.0,0.0,127.90706
0.0,0.0,61.673492
923.42914,146.11769,0.0
326.87405,12.507954,0.0
1.1341085,0.59359807,0.0
0.0,0.0,3.2912912
0.0,0.0,20.5144
0.046765,0.0,1.1023614
1.1282923,1.1372019,0.0
5800.7007,1944.4371,0.0
1.2164773,0.5843487,0.0
27.722446,0.0,0.0
0.47919765,0.0,1.1778655
52.067085,0.0,0.0
895.7355,139.82166,0.0
0.0,0.0,646.0579
3.092623,0.7164055,0.0
2122.1482,520.8451,0.0
0.0,0.0,332.65454
0.0,0.0,4.7507544
1.219444,0.35724065,0.0
0.0,0.0,13.450872
77.58672,0.0,0.0
642.27765,78.27873,0.0
0.0,0.0,2.4237936
430.60596,32.923107,0.0
64.49511,0.0,0.0
237.95769,0.0,0.0
0.0,0.0,231.80577
1.0013372,0.08031966,0.0
96.999596,0.0,0.0
1.4317572,0.79379827,0.0
0.0,0.0,346.16443
91.89074,0.0,0.0
140.1289,0.0,0.0
26.540289,0.0,0.0
1293.6904,249.88747,0.0
0.5787529,0.0,0.014672637
1.1059583,0.9661699,0.0
130.35599,0.0,0.0
0.0,0.0,37.02699
3211.3232,915.1041,0.0
1.1919649,0.90518606,0.0
0.0,0.0,90.42903
1.518921,1.3419992,0.0
138.49231,0.0,0.0
72.38915,0.0,0.0
0.0,0.0,469.76138
81.92252,0.0,0.0
11.750799,0.0,0.0
3682.059,1096.2563,0.0
623.9259,73.80775,0.0
0.9343709,0.020514052,0.0
19.306864,0.0,0.0
17.005095,0.0,0.0
1002.9068,165.85106,0.0
176.05864,0.0,0.0
0.0,0.0,168.90756
1.3051683,1.0731328,0.0
0.0,0.0,38.45698
6.1468515,0.0,0.0
3.7715352,0.1100049,0.0
0.0,0.0,19.743946
352.30032,17.588373,0.0
1008.78046,166.9298,0.0
2996.7505,834.2233,0.0
5.727552,0.0,0.0
0.0,0.0,88.12608
1533.8015,326.00153,0.0
60.377872,0.0,0.0
1.1003582,1.1484948,0.0
103.92932,0.0,0.0
27.090364,0.0,0.0
563.32794,59.75514,0.0
0.0,0.0,39.71637
0.0,0.0,170.21791
49.869762,0.0,0.0
9.58894,0.0,0.0
299.70782,7.417119,0.0
0.0,0.0,78.41017
0.0,0.0,0.28289485
8.676371,0.0,0.0
4651.9287,1478.4315,0.0
0.7808465,0.0,0.96507335
0.0,0.0,96.67976
1.1926026,0.8395021,0.0
0.0,0.0,14.909896
0.0,0.0,1.8739293
0.0,0.0,1.6632433
0.0,0.0,18.055164
35.991135,0.0,0.0
0.0,0.0,146.23868
0.0,0.0,67.32811
0.0,0.0,229.65938
0.0,0.0,105.061485
2.5040436,1.5038236,0.0
117.709206,0.0,0.0
128.9625,0.0,0.0
225.68694,0.0,0.0
1.2519875,1.1056683,0.0
155.62692,0.0,0.0
52.659733,0.0,0.0
1.1338066,0.5309462,0.0
279.51028,3.8447068,0.0
45.59606,0.0,0.0
0.0,0.0,1624.036
196.59373,0.0,0.0
22.964035,0.0,0.0
0.0,0.0,36.75934
0.0,0.0,186.81415
0.0,0.0,153.44524
55.098415,0.0,0.0
5.9897118,0.0,0.0
0.0,0.0,31.981735
0.0,0.0,102.67087
39.632977,0.0,0.0
6.909179,0.0,0.0
46.576485,0.0,0.0
109.09246,0.0,0.0
0.0,0.0,221.43558
1.0016658,0.1083819,0.0
193.40324,0.0,0.0
0.0,0.0,221.91148
0.0,0.0,781.1777
0.0,0.0,203.03229
41.698006,0.0,0.0
0.0,0.0,399.73215
0.0,0.0,715.6812
68.7593,0.0,0.0
0.0,0.0,52.57589
0.6646588,0.0,0.0
0.0,0.0,38.51456
358.81754,18.57578,0.0
0.0,0.0,131.10063
1115.7717,194.71025,0.0
38.196068,0.0,0.0
0.0,0.0,46.142986
1368.0823,273.36932,0.0
0.0,0.0,13.394228
0.0,0.0,4.0906086
32.135727,0.0,0.0
505.63528,47.380367,0.0
8.897296,0.0,0.0
0.0,0.0,306.82367
370.00818,20.48711,0.0
3.3733587,0.57711136,0.0
0.0,0.0,161.55524
2.4359422,1.4837519,0.0
0.0,0.0,3.8477244
27.034023,0.0,0.0
176.52916,0.0,0.0
225.46703,0.0,0.0
829.0699,123.48683,0.0
0.0,0.0,499.20758
0.6064687,0.0,0.706419
159.048,0.0,0.0
9.583042,0.0,0.0
9099.378,3317.5347,0.0
0.0,0.0,16.764313
23.723486,0.0,0.0
1277.1967,244.65929,0.0
4725.464,1507.9757,0.0
344.55438,16.027718,0.0
1018.05646,169.11261,0.0
20.627132,0.0,0.0
429.44373,32.54595,0.0
1694.913,377.60596,0.0
48.93052,0.0,0.0
11588.24,4388.1514,0.0
0.0,0.0,2015.737
2.5853755,1.5323917,0.0
9522.363,3497.7612,0.0
11.520227,0.0,0.0
0.0,0.0,7.1652384
8.519559,0.0,0.0
0.0,0.0,0.15699816
0.0,0.0,296.956
0.9967977,0.5173459,0.0
0.0,0.0,63.7452
0.8028328,0.0,0.0
45.81477,0.0,0.0
671.6954,85.54814,0.0
161.49901,0.0,0.0
98.969,0.0,0.0
1.3864117,1.1227268,0.0
72.06664,0.0,0.0
1.18063,0.40803224,0.0
0.0,0.0,69.64339
0.0,0.0,799.4318
6143.8755,2084.6704,0.0
45.57929,0.0,0.0
0.36518076,0.0,0.13525999
0.0,0.0,2.6173565
1.1201134,0.2489549,0.0
3.9633293,0.32099122,0.0
2777.8608,753.7737,0.0
0.0,0.0,66.54465
43.76573,0.0,0.0
1437.4738,295.43787,0.0
0.52664256,0.0,0.0
2.801491,1.2160428,0.0
32.16969,0.0,0.0
371.72656,21.42522,0.0
2889.823,794.6868,0.0
105.57205,0.0,0.0
53.62885,0.0,0.0
0.0,0.0,87.70968
75.49155,0.0,0.0
0.0,0.0,6.691735
1.2956142,0.878736,0.0
0.0,0.0,662.24426
0.0,0.0,85.228386
0.0,0.0,152.66411
5.1369414,0.0,0.0
15.008318,0.0,0.0
0.0,0.0,42.58155
770.3853,109.69582,0.0
265.36374,1.5715123,0.0
598.7698,67.87824,0.0
780.95306,111.78781,0.0
26.226425,0.0,0.0
6.900603,0.0,0.0
1.0277493,0.13441065,0.0
591.1597,66.413185,0.0
0.0,0.0,80.46617
2625.6968,698.6227,0.0
326.5785,12.265772,0.0
3.403879,1.0739446,0.0
3341.4526,964.75366,0.0
0.0,0.0,7.2105284
0.0,0.0,34.260014
1.8224043,1.1897771,0.0
0.0,0.0,175.48625
153.04753,0.0,0.0
2.7525241,1.3508087,0.0
2.839247,1.1176451,0.0
7.11843,0.0,0.0
866.71484,132.62335,0.0
0.0,0.0,5.1538167
908.8431,142.30585,0.0
0.0,0.0,68.92559
0.0,0.0,11.326159
1.1424856,1.2487984,0.0
0.0,0.0,81.991295
807.6221,118.43344,0.0
76.60056,0.0,0.0
1178.2152,213.9871,0.0
401.97113,27.181318,0.0
2082.5125,507.22012,0.0
0.7839935,0.0,0.0
1199.8982,220.60326,0.0
44.610313,0.0,0.0
0.0,0.0,115.575554
2218.5652,554.5221,0.0
4622.952,1466.8329,0.0
528.02185,52.503086,0.0
0.0,0.0,1046.7638
2.4719863,1.4951735,0.0
975.3063,159.08765,0.0
386.44638,23.891768,0.0
0.0,0.0,20.699306
0.42719927,0.0,0.6053488
1.3449366,1.0331578,0.0
0.0,0.0,72.32193
1.0619416,0.584527,0.0
289.53906,5.661206,0.0
40.153805,0.0,0.0
0.0,0.0,85.65062
1974.7125,470.14984,0.0
781.7012,112.2882,0.0
0.0,0.0,2.5815117
0.0,0.0,130.24768
1.3069655,1.2457924,0.0
0.0,0.0,41.400597
0.68496466,0.0,0.0
0.0,0.0,653.1258
0.0,0.0,58.493088
2.8552725,1.5979859,0.0
0.0,0.0,252.10414
2.210942,1.3901762,0.0
0.6910944,0.0,0.0
542.2384,55.536217,0.0
2.9048944,1.5843358,0.0
60.077335,0.0,0.0
0.0,0.0,37.491436
5.7807546,0.0,0.0
1.8495772,1.284109,0.0
0.0,0.0,0.0
1173.409,212.40755,0.0
204.35243,0.0,0.0
315.93176,10.349793,0.0
1961.7424,465.82315,0.0
23.334637,0.0,0.0
1013.2648,168.31165,0.0
143.85254,0.0,0.0
138.66212,0.0,0.0
101.788734,0.0,0.0
0.0,0.0,12.940447
2755.3562,745.4508,0.0
358.3016,18.065462,0.0
338.2656,14.331278,0.0
606.89465,69.76363,0.0
1.7700166,1.150583,0.0
1.1078255,1.4837868,0.0
99.53385,0.0,0.0
0.0,0.0,293.0472
0.0,0.0,180.65065
1219.8567,226.84,0.0
0.0,0.0,22.275444
456.05246,37.872147,0.0
647.9159,79.352005,0.0
568.38293,61.15438,0.0
0.0,0.0,70.02799
119.61531,0.0,0.0
195.39182,0.0,0.0
101.44171,0.0,0.0
1.1734174,1.2149166,0.0
5.730386,0.0,0.0
183.09966,0.0,0.0
0.0,0.0,53.88726
3.4976137,0.6223622,0.0
752.60596,105.19282,0.0
5.221399,0.0,0.0
0.0,0.0,29.884602
524.6368,51.64771,0.0
1277.8585,244.85777,0.0
0.0,0.0,1.9799566
415.02228,29.49916,0.0
357.7438,18.630602,0.0
0.0,0.0,124.47429
2.1786306,1.3599194,0.0
1.195162,0.32499143,0.0
1.2258766,0.0,0.0
0.63526356,0.0,0.19172525
497.80615,45.9858,0.0
0.6298988,0.0,0.25756693
0.0,0.0,0.43947005
160.32018,0.0,0.0
504.13812,47.13136,0.0
0.038750917,0.0,0.40247202
53.51068,0.0,0.0
0.0,0.0,165.8581
1.1544766,1.2407453,0.0
0.0,0.0,261.20312
1.0656993,0.20549212,0.0
1.2256234,0.43212587,0.0
1.3157549,0.553789,0.0
6033.9116,2039.5233,0.0
1.3099837,1.1368202,0.0
0.0,0.0,179.93752
62.929897,0.0,0.0
6.3953214,0.0,0.0
47.00214,0.0,0.0
0.0,0.0,48.008186
2306.0596,585.2215,0.0
509.65002,48.145535,0.0
28.048592,0.0,0.0
0.0,0.0,43.998325
0.0,0.0,1.8246992
354.29288,17.380297,0.0
332.87112,13.319893,0.0
0.0,0.0,54.829845
2.4197578,1.4764234,0.0
0.0,0.0,66.46683
1.7196486,1.1274335,0.0
6284.5586,2142.2556,0.0
93.47877,0.0,0.0
0.0,0.0,31.072285
2974.1313,825.9354,0.0
0.46168068,0.0,0.0
0.0,0.0,92.56014
1.1570427,0.92543954,0.0
0.0,0.0,700.13617
2659.252,710.9103,0.0
1030.0897,172.09932,0.0
0.0,0.0,10.876731
66.39033,0.0,0.0
0.0,0.0,480.20477
1130.0265,199.14607,0.0
0.0,0.0,0.0
469.66425,40.180622,0.0
1.2058591,0.52340555,0.0
1.040624,0.15045555,0.0
1.5730044,1.0885321,0.0
1.2913074,1.2863647,0.0
410.3985,28.768305,0.0
0.0,0.0,7.967173
111.49037,0.0,0.0
56.484074,0.0,0.0
27.715519,0.0,0.0
0.0,0.0,31.963516
0.0,0.0,21.277
744.4805,102.60524,0.0
0.0,0.0,230.68001
2029.9879,489.0995,0.0
4229.2637,1310.0945,0.0
2.2176416,1.3932037,0.0
0.0,0.0,426.78082
1689.7361,375.87158,0.0
0.0,0.0,13.707855
17.073092,0.0,0.0
950.4455,152.82867,0.0
0.0,0.0,194.34006
873.5422,134.2151,0.0
222.75185,0.0,0.0
134.02971,0.0,0.0
0.0,0.0,14.944942
295.07706,6.036677,0.0
13.938537,0.0,0.0
0.0,0.0,41.686996
42.74804,0.0,0.0
159.95161,0.0,0.0
1594.9955,345.50818,0.0
103.30899,0.0,0.0
0.0,0.0,1.1956563
1.1630374,0.5254503,0.0
0.0,0.0,24.238014
1.2280349,0.83612883,0.0
802.6319,116.907234,0.0
0.0,0.0,26.88636
1461.7572,302.94092,0.0
0.0,0.0,69.06202
0.0,0.0,3.1127353
108.28048,0.0,0.0
0.0,0.0,142.70071
18.676186,0.0,0.0
0.0,0.0,42.46774
2.9843059,1.01507,0.0
148.12538,0.0,0.0
49.499344,0.0,0.0
1.1099195,1.1105652,0.0
364.7693,19.648521,0.0
0.0,0.0,44.608967
5.4763846,0.0,0.0
0.63968027,0.0,0.0
1.1713825,1.361831,0.0
0.0,0.0,162.01154
511.49777,48.659225,0.0
0.08290461,0.0,0.14769709
996.571,163.77719,0.0
260.11087,0.43517962,0.0
1054.9156,178.05203,0.0
448.41452,36.160004,0.0
70.06907,0.0,0.0
0.0,0.0,175.00775
219.57675,0.0,0.0
0.7375145,0.0,0.0
164.73848,0.0,0.0
64.398796,0.0,0.0
0.6695338,0.0,0.0
4154.4697,1280.6906,0.0
2.2416947,1.4079562,0.0
256.9262,0.13555527,0.0
2.654608,1.5510445,0.0
2542.9487,669.14215,0.0
0.0,0.0,11.65898
0.0,0.0,22.53365
0.0,0.0,152.2786
51.157986,0.0,0.0
139.85782,0.0,0.0
0.0,0.0,38.92802
644.5231,78.877754,0.0
1633.7471,357.8718,0.0
4023.4773,1229.1975,0.0
26.136864,0.0,0.0
0.0,0.0,138.84819
0.0,0.0,291.08847
28.968126,0.0,0.0
0.0,0.0,41.909863
3572.4724,1053.7437,0.0
0.0,0.0,0.36216235
0.0,0.0,1697.3378
307.7039,8.683955,0.0
367.97293,20.221493,0.0
286.2063,4.49564,0.0
0.9774443,0.0807309,0.0
1239.713,233.00998,0.0
23.853607,0.0,0.0
0.0,0.0,44.6679
596.3344,67.44056,0.0
1.7213044,1.130522,0.0
219.68204,0.0,0.0
0.0,0.0,322.5798
0.0,0.0,170.26291
2.082855,1.3266098,0.0
2.413149,1.4750108,0.0
294.9343,6.5920978,0.0
0.0,0.0,32.505356
1.1121836,1.1226472,0.0
0.0,0.0,45.744835
0.0,0.0,53.565742
0.0,0.0,45.65458
511.63657,48.148613,0.0
2058.0776,498.69272,0.0
0.0,0.0,416.76382
40.63384,0.0,0.0
62.68407,0.0,0.0
0.0,0.0,13.899572
1.1954902,0.9815668,0.0
227.18341,0.0,0.0
419.87747,30.562578,0.0
0.69054174,0.0,0.0
4.077207,0.0,0.0
744.30865,103.215836,0.0
0.0,0.0,90.548546
1.1544743,1.150894,0.0
0.0,0.0,1.9919395
0.8182664,0.0,0.0
0.0,0.0,1325.9324
0.0,0.0,4.985472
0.0,0.0,57.68144
50.577602,0.0,0.0
131.7455,0.0,0.0
0.0,0.0,77.97853
2.0208876,1.2926278,0.0
0.0,0.0,201.76923
29.425602,0.0,0.0
3.183706,1.351014,0.0
0.0,0.0,40.82542
0.0,0.0,122.10701
7.827378,0.0,0.0
888.7555,138.00755,0.0
0.0,0.0,211.05957
113.3552,0.0,0.0
0.0,0.0,112.69811
0.0,0.0,14.497507
1.1471527,0.9800937,0.0
1890.1652,441.6407,0.0
2843.071,777.6022,0.0
1.7169961,1.1853577,0.0
1.2163517,1.1891382,0.0
2.1261501,1.3478032,0.0
0.0,0.0,59.474766
767.093,108.40973,0.0
177.69225,0.0,0.0
0.96335435,0.02962989,0.0
0.0,0.0,3.4428928
0.0,0.0,0.0
0.009571582,0.0,0.2210455
315.0435,10.250579,0.0
904.2003,141.69453,0.0
0.0,0.0,13.195347
83.313576,0.0,0.0
3.961238,0.3580554,0.0
0.0,0.0,115.716385
671.52704,85.14698,0.0
1.160137,0.42975223,0.0
565.8653,60.889347,0.0
156.45229,0.0,0.0
3233.4521,923.44946,0.0
660.0803,82.43588,0.0
18.46876,0.0,0.0
1.236654,0.6900722,0.0
0.0,0.0,52.319813
653.7384,80.698524,0.0
1.3446593,1.3736169,0.0
0.0,0.0,215.78743
81.60267,0.0,0.0
6.226944,0.0,0.0
271.2978,2.6260588,0.0
2092.3887,510.58145,0.0
3401.9111,988.005,0.0
1.6421199,1.2590477,0.0
98.17361,0.0,0.0
2.6869442,1.557548,0.0
222.82814,0.0,0.0
0.0,0.0,33.292755
1.0492219,1.3566289,0.0
35.04351,0.0,0.0
22.163158,0.0,0.0
64.780334,0.0,0.0
1.0431467,0.16690397,0.0
0.0,0.0,19.748615
11.790166,0.0,0.0
173.01389,0.0,0.0
0.0,0.0,4.075125
27.135744,0.0,0.0
573.05414,62.538307,0.0
388.22498,24.121574,0.0
10.043656,0.0,0.0
509.22662,48.078087,0.0
2.6014063,1.5376955,0.0
0.0,0.0,3.6277695
1042.7932,174.86894,0.0
158.73526,0.0,0.0
15.42934,0.0,0.0
170.74818,0.0,0.0
0.5509796,0.0,0.6612065
115.9001,0.0,0.0
41.59052,0.0,0.0
2.5498626,1.5190809,0.0
1.1152933,0.659577,0.0
313.55994,9.623241,0.0
8.045729,0.0,0.0
319.22327,11.191408,0.0
3771.4124,1130.984,0.0
0.0,0.0,29.165321
1.1646453,0.3175353,0.0
11.853021,0.0,0.0
1671.7668,370.08804,0.0
0.0,0.0,20.184113
171.14708,0.0,0.0
2318.9543,589.76764,0.0
0.0,0.0,444.6409
21.076809,0.0,0.0
1526.3837,323.48972,0.0
138.50699,0.0,0.0
0.75363946,0.0,0.0
8.975552,0.0,0.0
0.0,0.0,16.341728
0.0,0.0,104.92172
0.0,0.0,34.556557
0.0,0.0,68.48635
26.28668,0.0,0.0
594.13824,67.049225,0.0
172.08733,0.0,0.0
0.0,0.0,167.65395
596.5605,67.474724,0.0
0.0,0.0,23.934216
83.5339,0.0,0.0
171.1141,0.0,0.0
1153.4431,206.3732,0.0
0.9467416,0.019696571,0.0
0.0,0.0,209.73228
823.34973,122.41513,0.0
73.604416,0.0,0.0
0.7844651,0.0,0.0
0.0,0.0,27.879097
182.46568,0.0,0.0
1.1535845,1.0243416,0.0
0.0,0.0,14.870584
77.416664,0.0,0.0
0.0,0.0,72.6314
1.1597685,1.252517,0.0
3221.317,918.88324,0.0
80.93912,0.0,0.0
0.0,0.0,10.307121
4.661551,0.0,0.0
440.07297,34.60557,0.0
53.207363,0.0,0.0
1.1705303,0.59858966,0.0
6.365548,0.0,0.0
117.983864,0.0,0.0
1440.7864,296.38776,0.0
1022.8264,170.60992,0.0
137.00551,0.0,0.0
108.10681,0.0,0.0
108.17315,0.0,0.0
0.0,0.0,5.8743343
0.0,0.0,130.44412
0.0,0.0,92.72675
0.0,0.0,56.417988
27.848156,0.0,0.0
6.957595,0.0,0.0
0.0,0.0,73.79966
115.42962,0.0,0.0
0.0,0.0,496.1527
467.71054,40.00846,0.0
0.0,0.0,16.593494
757.2813,105.78511,0.0
1.1275194,1.7025394,0.0
489.99036,44.84224,0.0
210.52571,0.0,0.0
1992.6157,476.28967,0.0
0.0,0.0,5.4585657
4107.5444,1262.1152,0.0
1.3199979,1.396526,0.0
1.1303582,1.1207352,0.0
251.94862,0.0,0.0
0.74857974,0.0,0.0
3.5095735,0.6428884,0.0
2.5457084,1.5175105,0.0
344.4322,16.075981,0.0
0.0,0.0,124.75599
0.0,0.0,23.618729
1512.542,319.23123,0.0
97.19371,0.0,0.0
0.0,0.0,79.98382
21.134356,0.0,0.0
12.037581,0.0,0.0
110.78887,0.0,0.0
0.0,0.0,45.753597
1.2391275,1.3150725,0.0
1189.2633,217.31488,0.0
25.47654,0.0,0.0
207.73895,0.0,0.0
605.22284,69.66335,0.0
0.0,0.0,75.96649
1650.1194,363.07724,0.0
2.784957,1.5811174,0.0
1.0567337,1.333164,0.0
159.89128,0.0,0.0
65.26733,0.0,0.0
0.0,0.0,219.13316
0.0,0.0,1685.9095
0.0,0.0,360.82544
102.61169,0.0,0.0
1.1748391,1.1781833,0.0
0.0,0.0,16.209196
84.74302,0.0,0.0
24.248354,0.0,0.0
0.0,0.0,2.2919474
3.4440658,0.8860751,0.0
0.0,0.0,174.29857
205.35857,0.0,0.0
215.66577,0.0,0.0
0.0,0.0,338.34857
2.2128391,1.3916463,0.0
0.0,0.0,486.85312
623.22675,73.708755,0.0
0.0,0.0,11.104907
401.44046,26.437853,0.0
1740.7421,392.51752,0.0
173.69438,0.0,0.0
184.74074,0.0,0.0
0.9034369,0.0,0.0
286.38943,4.899741,0.0
267.243,1.7678683,0.0
1527.4866,323.94183,0.0
0.68653893,0.0,0.0
0.0,0.0,13.263287
39.082245,0.0,0.0
1422.6819,290.6913,0.0
72.88243,0.0,0.0
235.97191,0.0,0.0
1271.7261,243.06439,0.0
0.63077694,0.0,0.0
75.30448,0.0,0.0
4600.19,1457.8737,0.0
1798.8042,411.52487,0.0
3.9288833,0.4167738,0.0
77.13522,0.0,0.0
1.4564806,1.1336282,0.0
2.493054,1.500901,0.0
5.7344537,0.0,0.0
1.1902572,0.59817606,0.0
0.0,0.0,6.7697344
757.2068,106.02371,0.0
46.5478,0.0,0.0
1418.091,289.15234,0.0
1651.1918,363.50677,0.0
1777.6488,404.50803,0.0
860.3562,130.96658,0.0
0.0,0.0,1114.2228
395.09128,25.81538,0.0
524.03754,51.311832,0.0
1.1360028,0.31008834,0.0
243.64943,0.0,0.0
1411.179,287.1086,0.0
0.0,0.0,37.799465
1.1555845,1.4509641,0.0
913.44946,143.98137,0.0
1780.9688,405.6214,0.0
0.0,0.0,3.1289382
